"ID","SESCORE__SUPPORTER_ID__C","MAILINGSTATE","STATUS"
"0035g00000oaijAAAQ","S0396519M1","Kedah","Item Updated"
"0035g00000oakzWAAQ","S0405186M1","Kedah","Item Updated"
"0035g00000oanh3AAA","S0415368M1","Kedah","Item Updated"
"0035g00000oappVAAQ","S0423260M1","Kedah","Item Updated"
"0035g00000oaqJfAAI","S0425100M1","Kedah","Item Updated"
"0035g00000obAxJAAU","S0503690M1","Kedah","Item Updated"
"0035g00000oakgLAAQ","S0404002M1","Kedah","Item Updated"
"0035g00000y4U5wAAE","S0563714M1","Kedah","Item Updated"
"0035g00000zZtYyAAK","S0577522M1","Kedah","Item Updated"
"0035g00000zZxznAAC","S0577572M1","Kedah","Item Updated"
"0035g00000za9CKAAY","S0577861M1","Kedah","Item Updated"
"0035g00000zYTVDAA4","S0573382M1","Kedah","Item Updated"
"0035g000014QbEYAA0","S0590617M1","Kedah","Item Updated"
"0035g000014QbNFAA0","S0590658M1","Kedah","Item Updated"
"0035g000015vnEpAAI","S0600338M1","Kedah","Item Updated"
"0035g00001BSBN8AAP","S0627896M1","Kedah","Item Updated"
"0035g000015AgGLAA0","S0594134M1","Kedah","Item Updated"
"0035g000018sJqUAAU","S0616935M1","Kedah","Item Updated"
"0035g00001BPrkLAAT","S0623749M1","Kedah","Item Updated"
"0035g000015vwW1AAI","S0601826M1","Kedah","Item Updated"
"0035g000015uinyAAA","S0597356M1","Kedah","Item Updated"
"0035g00001DARzOAAX","S0630228M1","Kedah","Item Updated"
"0035g000015uipCAAQ","S0597376M1","Kedah","Item Updated"
"0035g000018qNI3AAM","S0614322M1","Kedah","Item Updated"
"0035g000017CbqvAAC","S0604787M1","Kedah","Item Updated"
"0035g00001ASS8qAAH","S0617619M1","Kedah","Item Updated"
"0035g00001AUzRBAA1","S0619147M1","Kedah","Item Updated"
"0035g00001AVsFgAAL","S0620911M1","Kedah","Item Updated"
"0035g00001ASSxoAAH","S0618204M1","Kedah","Item Updated"
"0035g00001AUzk7AAD","S0619417M1","Kedah","Item Updated"
"0035g00001AVryMAAT","S0621268M1","Kedah","Item Updated"
"0035g00001AUzObAAL","S0619133M1","Kedah","Item Updated"
"0035g00001DiVhOAAV","S0637730M1","Kedah","Item Updated"
"0035g00001DoUS4AAN","S0633772M1","Kedah","Item Updated"
"0035g00001DkoE0AAJ","S0640359M1","Kedah","Item Updated"
"0035g00001DoUAJAA3","S0633407M1","Kedah","Item Updated"
"0035g00000mfgQbAAI","S0034018M1","Kedah","Item Updated"
"0035g00000mftaZAAQ","S0083713M1","Kedah","Item Updated"
"0035g00000mfmdtAAA","S0057591M1","Kedah","Item Updated"
"0035g00000mg4NmAAI","S0124519M1","Kedah","Item Updated"
"0035g00000mfpWjAAI","S0068539M1","Kedah","Item Updated"
"0035g00000mfqGbAAI","S0071198M1","Kedah","Item Updated"
"0035g00000oaccNAAQ","S0373748M1","Kedah","Item Updated"
"0035g00000oaZEYAA2","S0361385M1","Kedah","Item Updated"
"0035g00000mgZIsAAM","S0241939M1","Kedah","Item Updated"
"0035g00000oaaM6AAI","S0365512M1","Kedah","Item Updated"
"0035g00000oadZKAAY","S0377334M1","Kedah","Item Updated"
"0035g00000mgdSlAAI","S0257683M1","Kedah","Item Updated"
"0035g00000oad82AAA","S0375702M1","Kedah","Item Updated"
"0035g00000mgnVgAAI","S0295684M1","Kedah","Item Updated"
"0035g00000mgrBJAAY","S0309222M1","Kedah","Item Updated"
"0035g00000mgt6XAAQ","S0316284M1","Kedah","Item Updated"
"0035g00000oac91AAA","S0371924M1","Kedah","Item Updated"
"0035g00000mggVSAAY","S0269287M1","Kedah","Item Updated"
"0035g00000oaiBEAAY","S0394415M1","Kedah","Item Updated"
"0035g00000obCvFAAU","S0511245M1","Kedah","Item Updated"
"0035g00000oasVlAAI","S0433418M1","Kedah","Item Updated"
"0035g00000mg6f0AAA","S0133235M1","Kedah","Item Updated"
"0035g00000oaeQjAAI","S0380405M1","Kedah","Item Updated"
"0035g00000mgABgAAM","S0146713M1","Kedah","Item Updated"
"0035g00000oafjfAAA","S0385353M1","Kedah","Item Updated"
"0035g00000oaeZZAAY","S0380948M1","Kedah","Item Updated"
"0035g00000oajECAAY","S0398418M1","Kedah","Item Updated"
"0035g00000oahP5AAI","S0391439M1","Kedah","Item Updated"
"0035g00000mgAvcAAE","S0149541M1","Kedah","Item Updated"
"0035g00000oamHLAAY","S0409995M1","Kedah","Item Updated"
"0035g00000oasMrAAI","S0432871M1","Kedah","Item Updated"
"0035g00000oapr8AAA","S0423361M1","Kedah","Item Updated"
"0035g00000oaktjAAA","S0404827M1","Kedah","Item Updated"
"0035g00000oapJKAAY","S0421300M1","Kedah","Item Updated"
"0035g00000oamtDAAQ","S0412333M1","Kedah","Item Updated"
"0035g00000oafnGAAQ","S0385576M1","Kedah","Item Updated"
"0035g00000mgGFwAAM","S0169520M1","Kedah","Item Updated"
"0035g00000vusGPAAY","S0551579M1","Kedah","Item Updated"
"0035g00000y4d7lAAA","S0564386M1","Kedah","Item Updated"
"0035g00000zbH6gAAE","S0581269M1","Kedah","Item Updated"
"0035g00000zb00CAAQ","S0580911M1","Kedah","Item Updated"
"0035g00000zbLUmAAM","S0581511M1","Kedah","Item Updated"
"0035g00001DARrDAAX","S0630189M1","Kedah","Item Updated"
"0035g00000zZaUDAA0","S0576286M1","Kedah","Item Updated"
"0035g00000zad7lAAA","S0579970M1","Kedah","Item Updated"
"0035g00001DopjuAAB","S0635122M1","Kedah","Item Updated"
"0035g00001DA47JAAT","S0629543M1","Kedah","Item Updated"
"0035g000013Nx07AAC","S0587933M1","Kedah","Item Updated"
"0035g000013NxBsAAK","S0587972M1","Kedah","Item Updated"
"0035g000013OQiuAAG","S0588955M1","Kedah","Item Updated"
"0035g000015uijuAAA","S0598211M1","Kedah","Item Updated"
"0035g000018r9HDAAY","S0615492M1","Kedah","Item Updated"
"0035g000015wN84AAE","S0602305M1","Kedah","Item Updated"
"0035g00001BPr4tAAD","S0623539M1","Kedah","Item Updated"
"0035g00001BQCRPAA5","S0624742M1","Kedah","Item Updated"
"0035g00001BQC9lAAH","S0624793M1","Kedah","Item Updated"
"0035g00000wV5UkAAK","S0561290M1","Kedah","Item Updated"
"0035g00000y5YIHAA2","S0566622M1","Kedah","Item Updated"
"0035g00000y5YH9AAM","S0566601M1","Kedah","Item Updated"
"0035g00000mgQ14AAE","S0206459M1","Kedah","Item Updated"
"0035g00001Dl0erAAB","S0640903M1","Kedah","Item Updated"
"003J10000024VisIAE","S0646785M1","Kedah","Item Updated"
"0035g00001FSN02AAH","S0642829M1","Kedah","Item Updated"
"0035g000017EasuAAC","S0609517M1","Kedah","Item Updated"
"0035g00000mgJq6AAE","S0182925M1","Kedah","Item Updated"
"0035g00000mfn3WAAQ","S0059160M1","Kedah","Item Updated"
"0035g00000mfsOJAAY","S0079314M1","Kedah","Item Updated"
"0035g00000mgtWtAAI","S0317843M1","Kedah","Item Updated"
"0035g00000mgtsEAAQ","S0319101M1","Kedah","Item Updated"
"0035g00000mgfo6AAA","S0266643M1","Kedah","Item Updated"
"0035g00000mgW4sAAE","S0229619M1","Kedah","Item Updated"
"0035g00000oaZBXAA2","S0361198M1","Kedah","Item Updated"
"0035g00000oaYshAAE","S0360075M1","Kedah","Item Updated"
"0035g00000oaSL2AAM","S0335602M1","Kedah","Item Updated"
"0035g00000oadUgAAI","S0377046M1","Kedah","Item Updated"
"0035g00000oacPlAAI","S0372962M1","Kedah","Item Updated"
"0035g00000oadX2AAI","S0377192M1","Kedah","Item Updated"
"0035g00000mglDtAAI","S0287058M1","Kedah","Item Updated"
"0035g00000oadf6AAA","S0377692M1","Kedah","Item Updated"
"0035g00000mg7PrAAI","S0136110M1","Kedah","Item Updated"
"0035g00000oahDJAAY","S0390705M1","Kedah","Item Updated"
"0035g00000ob52BAAQ","S0480953M1","Kedah","Item Updated"
"0035g00000mg6SpAAI","S0132485M1","Kedah","Item Updated"
"0035g00000oauMYAAY","S0440405M1","Kedah","Item Updated"
"0035g00000oah0TAAQ","S0389914M1","Kedah","Item Updated"
"0035g00000mgC3qAAE","S0153850M1","Kedah","Item Updated"
"0035g00000oahUDAAY","S0391753M1","Kedah","Item Updated"
"0035g00000oajZSAAY","S0399736M1","Kedah","Item Updated"
"0035g00000oavI4AAI","S0443886M1","Kedah","Item Updated"
"0035g00000obE6FAAU","S0515696M1","Kedah","Item Updated"
"0035g00000oan6PAAQ","S0413131M1","Kedah","Item Updated"
"0035g00000mgIGQAA2","S0177119M1","Kedah","Item Updated"
"0035g00000uGjVEAA0","S0542195M1","Kedah","Item Updated"
"0035g00000zYKN6AAO","S0572870M1","Kedah","Item Updated"
"0035g000014QbLJAA0","S0590626M1","Kedah","Item Updated"
"0035g000013MPyaAAG","S0585684M1","Kedah","Item Updated"
"0035g000013OMGHAA4","S0588649M1","Kedah","Item Updated"
"0035g000015vwl4AAA","S0601533M1","Kedah","Item Updated"
"0035g000017CgjiAAC","S0605710M1","Kedah","Item Updated"
"0035g00001AUzUbAAL","S0619690M1","Kedah","Item Updated"
"0035g00001D9ZkCAAV","S0628893M1","Kedah","Item Updated"
"0035g00000mgSStAAM","S0215787M1","Kedah","Item Updated"
"0035g000017GDg8AAG","S0611557M1","Kedah","Item Updated"
"0035g00000oaaQLAAY","S0365775M1","Kedah","Item Updated"
"0035g00000oaYEsAAM","S0357705M1","Kedah","Item Updated"
"0035g00000oaT1FAAU","S0338155M1","Kedah","Item Updated"
"0035g00000mgqnqAAA","S0307832M1","Kedah","Item Updated"
"0035g00000mfrzRAAQ","S0077777M1","Kedah","Item Updated"
"0035g00000oabk7AAA","S0370390M1","Kedah","Item Updated"
"0035g00000oaYKWAA2","S0358055M1","Kedah","Item Updated"
"0035g00000mgFjBAAU","S0167485M1","Kedah","Item Updated"
"0035g00000mgAmAAAU","S0148955M1","Kedah","Item Updated"
"0035g00000ob9zVAAQ","S0499987M1","Kedah","Item Updated"
"0035g00000oafL7AAI","S0383896M1","Kedah","Item Updated"
"0035g00000mg8VgAAI","S0140300M1","Kedah","Item Updated"
"0035g00000oanSpAAI","S0414501M1","Kedah","Item Updated"
"0035g00000ob2FRAAY","S0470273M1","Kedah","Item Updated"
"0035g00000ob2FXAAY","S0470279M1","Kedah","Item Updated"
"0035g00000oakfVAAQ","S0403950M1","Kedah","Item Updated"
"0035g00000oawNVAAY","S0448002M1","Kedah","Item Updated"
"0035g00000oaqj1AAA","S0426652M1","Kedah","Item Updated"
"0035g00000oaj2OAAQ","S0397701M1","Kedah","Item Updated"
"0035g00000oaktuAAA","S0404838M1","Kedah","Item Updated"
"0035g00000oaht0AAA","S0393285M1","Kedah","Item Updated"
"0035g00000oan4hAAA","S0413025M1","Kedah","Item Updated"
"0035g00000oafd3AAA","S0384948M1","Kedah","Item Updated"
"0035g00000so5MHAAY","S0538438M1","Kedah","Item Updated"
"0035g000013NxAGAA0","S0587944M1","Kedah","Item Updated"
"0035g000013LcZbAAK","S0584652M1","Kedah","Item Updated"
"0035g000017Cz5lAAC","S0606733M1","Kedah","Item Updated"
"003J1000002478mIAA","S0645411M1","Kedah","Item Updated"
"003J10000024zQkIAI","S0648903M1","Kedah","Item Updated"
"0035g00001Dl7wmAAB","S0641301M1","Kedah","Item Updated"
"0035g00000oaaejAAA","S0366667M1","Kedah","Item Updated"
"0035g00000mfYGqAAM","S0003249M1","Kedah","Item Updated"
"0035g00000oaS5VAAU","S0334700M1","Kedah","Item Updated"
"0035g00000oaVcwAAE","S0347680M1","Kedah","Item Updated"
"0035g00000mgi4eAAA","S0275283M1","Kedah","Item Updated"
"0035g00000oaskbAAA","S0434332M1","Kedah","Item Updated"
"0035g00000oavmiAAA","S0445751M1","Kedah","Item Updated"
"0035g00000oaqRvAAI","S0425607M1","Kedah","Item Updated"
"0035g00000oarQAAAY","S0429287M1","Kedah","Item Updated"
"0035g000017Cbr3AAC","S0604737M1","Kedah","Item Updated"
"0035g00000mgqWuAAI","S0306902M1","Kedah","Item Updated"
"0035g00000mgDWSAA2","S0159158M1","Kedah","Item Updated"
"0035g00000mg9xnAAA","S0145852M1","Kedah","Item Updated"
"0035g00000mgFNHAA2","S0166162M1","Kedah","Item Updated"
"0035g000017FoOBAA0","S0610520M1","Kedah","Item Updated"
"0035g00000oaQgEAAU","S0329344M1","Kedah","Item Updated"
"0035g00000oaZrWAAU","S0363736M1","Kedah","Item Updated"
"0035g00000oaUXBAA2","S0343674M1","Kedah","Item Updated"
"0035g00000mghmwAAA","S0274195M1","Kedah","Item Updated"
"0035g00000oay3yAAA","S0454379M1","Kedah","Item Updated"
"0035g00000oamcmAAA","S0411324M1","Kedah","Item Updated"
"0035g00000oajIvAAI","S0398711M1","Kedah","Item Updated"
"0035g00000ob1HbAAI","S0466581M1","Kedah","Item Updated"
"0035g00000oaochAAA","S0418807M1","Kedah","Item Updated"
"0035g00000ob2lLAAQ","S0472251M1","Kedah","Item Updated"
"0035g00000oapo9AAA","S0423176M1","Kedah","Item Updated"
"0035g00000oakhAAAQ","S0404053M1","Kedah","Item Updated"
"0035g00000mgLkpAAE","S0190211M1","Kedah","Item Updated"
"0035g00000y80mgAAA","S0572406M1","Kedah","Item Updated"
"0035g000013MdWGAA0","S0586221M1","Kedah","Item Updated"
"0035g000015AgeJAAS","S0594405M1","Kedah","Item Updated"
"0035g00001AUzigAAD","S0619437M1","Kedah","Item Updated"
"0035g00001DiVOqAAN","S0637469M1","Kedah","Item Updated"
"0035g00001DoqPXAAZ","S0635631M1","Kedah","Item Updated"
"0035g00000oacWaAAI","S0373385M1","Kedah","Item Updated"
"0035g00000mgljSAAQ","S0289010M1","Kedah","Item Updated"
"0035g00000oaobjAAA","S0418752M1","Kedah","Item Updated"
"0035g00000mgI28AAE","S0176248M1","Kedah","Item Updated"
"0035g00000obDFAAA2","S0512480M1","Kedah","Item Updated"
"0035g00000xMKXRAA4","S0555731M1","Kedah","Item Updated"
"0035g00000y410cAAA","S0562156M1","Kedah","Item Updated"
"0035g00000y4CCwAAM","S0562602M1","Kedah","Item Updated"
"0035g00000y4YJkAAM","S0564033M1","Kedah","Item Updated"
"0035g000015uicgAAA","S0597189M1","Kedah","Item Updated"
"0035g000013P4yFAAS","S0589736M1","Kedah","Item Updated"
"0035g000013P57QAAS","S0589705M1","Kedah","Item Updated"
"0035g00001DoUJqAAN","S0633733M1","Kedah","Item Updated"
"0035g00001BPJMYAA5","S0622635M1","Kedah","Item Updated"
"0035g00001AUR37AAH","S0618780M1","Kedah","Item Updated"
"003J100000240adIAA","S0644736M1","Kedah","Item Updated"
"0035g00000odJAGAA2","S0526082M1","Kedah","Item Updated"
"0035g00000mffZ2AAI","S0030706M1","Kedah","Item Updated"
"0035g00000mfhDrAAI","S0037052M1","Kedah","Item Updated"
"0035g00000qgdNFAAY","S0531935M1","Kedah","Item Updated"
"0035g00000mfXlYAAU","S0001484M1","Kedah","Item Updated"
"0035g00000mfjn3AAA","S0046867M1","Kedah","Item Updated"
"0035g00000mfjnCAAQ","S0046876M1","Kedah","Item Updated"
"0035g00000mfp6jAAA","S0066942M1","Kedah","Item Updated"
"0035g00000oaZRkAAM","S0362198M1","Kedah","Item Updated"
"0035g00000mgggaAAA","S0269977M1","Kedah","Item Updated"
"0035g00000mghDvAAI","S0272039M1","Kedah","Item Updated"
"0035g00000mfnFuAAI","S0059913M1","Kedah","Item Updated"
"0035g00000mgbRrAAI","S0250084M1","Kedah","Item Updated"
"0035g00000mgeJGAAY","S0260918M1","Kedah","Item Updated"
"0035g00000mgghJAAQ","S0270022M1","Kedah","Item Updated"
"0035g00000oaTWJAA2","S0339836M1","Kedah","Item Updated"
"0035g00000mgk8vAAA","S0283046M1","Kedah","Item Updated"
"0035g00000mghUUAAY","S0273051M1","Kedah","Item Updated"
"0035g00000mgsd8AAA","S0314501M1","Kedah","Item Updated"
"0035g00000mgq15AAA","S0305049M1","Kedah","Item Updated"
"0035g00000mfoLxAAI","S0064077M1","Kedah","Item Updated"
"0035g00000mgnIOAAY","S0294875M1","Kedah","Item Updated"
"0035g00000mgunMAAQ","S0322618M1","Kedah","Item Updated"
"0035g00000mgi4cAAA","S0275281M1","Kedah","Item Updated"
"0035g00000mgi4dAAA","S0275282M1","Kedah","Item Updated"
"0035g00000mgvbYAAQ","S0325714M1","Kedah","Item Updated"
"0035g00000mfwzIAAQ","S0096488M1","Kedah","Item Updated"
"0035g00000mgrmyAAA","S0311462M1","Kedah","Item Updated"
"0035g00000oacPFAAY","S0372930M1","Kedah","Item Updated"
"0035g00000mgqFZAAY","S0305882M1","Kedah","Item Updated"
"0035g00000mgXzuAAE","S0236934M1","Kedah","Item Updated"
"0035g00000mgv2dAAA","S0323565M1","Kedah","Item Updated"
"0035g00000mg5b6AAA","S0129169M1","Kedah","Item Updated"
"0035g00000mg1RbAAI","S0113309M1","Kedah","Item Updated"
"0035g00000mghIBAAY","S0272303M1","Kedah","Item Updated"
"0035g00000oaTL9AAM","S0339324M1","Kedah","Item Updated"
"0035g00000mgtCKAAY","S0316647M1","Kedah","Item Updated"
"0035g00000mgeeFAAQ","S0262214M1","Kedah","Item Updated"
"0035g00000mgo7YAAQ","S0298002M1","Kedah","Item Updated"
"0035g00000mgo7gAAA","S0298010M1","Kedah","Item Updated"
"0035g00000mgodhAAA","S0299955M1","Kedah","Item Updated"
"0035g00000mgqA9AAI","S0305546M1","Kedah","Item Updated"
"0035g00000oac8mAAA","S0371909M1","Kedah","Item Updated"
"0035g00000mgZ1jAAE","S0240876M1","Kedah","Item Updated"
"0035g00000oaurRAAQ","S0442260M1","Kedah","Item Updated"
"0035g00000obCUuAAM","S0509617M1","Kedah","Item Updated"
"0035g00000oaqycAAA","S0427603M1","Kedah","Item Updated"
"0035g00000oaoNUAAY","S0417884M1","Kedah","Item Updated"
"0035g00000oay4ZAAQ","S0454416M1","Kedah","Item Updated"
"0035g00000oau3LAAQ","S0439223M1","Kedah","Item Updated"
"0035g00000oattGAAQ","S0438609M1","Kedah","Item Updated"
"0035g00000oar1qAAA","S0427789M1","Kedah","Item Updated"
"0035g00000mgDogAAE","S0160268M1","Kedah","Item Updated"
"0035g00000oar6GAAQ","S0428063M1","Kedah","Item Updated"
"0035g00000oaigmAAA","S0396371M1","Kedah","Item Updated"
"0035g00000oaiVZAAY","S0395676M1","Kedah","Item Updated"
"0035g00000oaqfZAAQ","S0426438M1","Kedah","Item Updated"
"0035g00000oaj4lAAA","S0397848M1","Kedah","Item Updated"
"0035g00000mg9RlAAI","S0143881M1","Kedah","Item Updated"
"0035g00000ob7ExAAI","S0489423M1","Kedah","Item Updated"
"0035g00000oahenAAA","S0392409M1","Kedah","Item Updated"
"0035g00000oaqjnAAA","S0426700M1","Kedah","Item Updated"
"0035g00000oaio5AAA","S0396824M1","Kedah","Item Updated"
"0035g00000oagZOAAY","S0388305M1","Kedah","Item Updated"
"0035g00000oairiAAA","S0397049M1","Kedah","Item Updated"
"0035g00000oakU3AAI","S0403240M1","Kedah","Item Updated"
"0035g00000obDeFAAU","S0514025M1","Kedah","Item Updated"
"0035g00000ob6gwAAA","S0487314M1","Kedah","Item Updated"
"0035g00000oaokaAAA","S0419231M1","Kedah","Item Updated"
"0035g00000mgFzDAAU","S0168479M1","Kedah","Item Updated"
"0035g00000ob6TzAAI","S0486511M1","Kedah","Item Updated"
"0035g00000oauD0AAI","S0439818M1","Kedah","Item Updated"
"0035g00000oairtAAA","S0397060M1","Kedah","Item Updated"
"0035g00000oaeG6AAI","S0379811M1","Kedah","Item Updated"
"0035g00000oaknKAAQ","S0404435M1","Kedah","Item Updated"
"0035g00000obBOmAAM","S0505393M1","Kedah","Item Updated"
"0035g00000oak8BAAQ","S0401884M1","Kedah","Item Updated"
"0035g00000oafmyAAA","S0385558M1","Kedah","Item Updated"
"0035g00000oaoVIAAY","S0418368M1","Kedah","Item Updated"
"0035g00000mgJFsAAM","S0180714M1","Kedah","Item Updated"
"0035g00000mgIHgAAM","S0177197M1","Kedah","Item Updated"
"0035g00000mgNGXAA2","S0195996M1","Kedah","Item Updated"
"0035g00000mgMezAAE","S0193683M1","Kedah","Item Updated"
"0035g00000odJEeAAM","S0526120M1","Kedah","Item Updated"
"0035g00000uhTEvAAM","S0544411M1","Kedah","Item Updated"
"0035g00000uiG7HAAU","S0545736M1","Kedah","Item Updated"
"0035g00000y58rmAAA","S0565527M1","Kedah","Item Updated"
"0035g00000mgRD1AAM","S0211004M1","Kedah","Item Updated"
"0035g00000mgPA8AAM","S0203217M1","Kedah","Item Updated"
"0035g00000vtzcmAAA","S0550618M1","Kedah","Item Updated"
"0035g00000mgPZeAAM","S0204774M1","Kedah","Item Updated"
"0035g00000y6g3RAAQ","S0569502M1","Kedah","Item Updated"
"0035g00000xMrNxAAK","S0556467M1","Kedah","Item Updated"
"0035g00000y6foqAAA","S0569324M1","Kedah","Item Updated"
"0035g00000mgOKAAA2","S0200040M1","Kedah","Item Updated"
"0035g00000xNLtyAAG","S0558904M1","Kedah","Item Updated"
"0035g00000xEitNAAS","S0554346M1","Kedah","Item Updated"
"0035g000015D108AAC","S0595855M1","Kedah","Item Updated"
"0035g000014QbaKAAS","S0591310M1","Kedah","Item Updated"
"0035g00000zaEd1AAE","S0578556M1","Kedah","Item Updated"
"0035g000014QcNIAA0","S0591338M1","Kedah","Item Updated"
"0035g000015vwh6AAA","S0601736M1","Kedah","Item Updated"
"0035g000015ujNrAAI","S0598093M1","Kedah","Item Updated"
"0035g000017Ch4qAAC","S0605980M1","Kedah","Item Updated"
"0035g000015ySkfAAE","S0604380M1","Kedah","Item Updated"
"0035g00001Dj94eAAB","S0639180M1","Kedah","Item Updated"
"0035g00001ASRCTAA5","S0617508M1","Kedah","Item Updated"
"0035g00001ATUXbAAP","S0618689M1","Kedah","Item Updated"
"0035g00001ASRwpAAH","S0617510M1","Kedah","Item Updated"
"0035g00001ASS6wAAH","S0617844M1","Kedah","Item Updated"
"0035g00001DiVU9AAN","S0637488M1","Kedah","Item Updated"
"0035g00001DjKpSAAV","S0639630M1","Kedah","Item Updated"
"0035g00001ASS1NAAX","S0617732M1","Kedah","Item Updated"
"0035g00000mgRSSAA2","S0211946M1","Kedah","Item Updated"
"0035g00000mgSuYAAU","S0217497M1","Kedah","Item Updated"
"0035g00000mgSKNAA2","S0215284M1","Kedah","Item Updated"
"0035g00000ocuMgAAI","S0525099M1","Kedah","Item Updated"
"0035g00000mgU1rAAE","S0221774M1","Kedah","Item Updated"
"0035g00000mgVHBAA2","S0226543M1","Kedah","Item Updated"
"0035g00000mgMQYAA2","S0192788M1","Kedah","Item Updated"
"0035g00000mfhILAAY","S0037330M1","Kedah","Item Updated"
"0035g00000mfm6oAAA","S0055550M1","Kedah","Item Updated"
"0035g00000mgJsLAAU","S0183064M1","Kedah","Item Updated"
"0035g00000mgV7MAAU","S0225939M1","Kedah","Item Updated"
"0035g00000mgUHSAA2","S0222741M1","Kedah","Item Updated"
"0035g00000mgTwzAAE","S0221472M1","Kedah","Item Updated"
"0035g00000mfgipAAA","S0035143M1","Kedah","Item Updated"
"0035g00000mfgitAAA","S0035147M1","Kedah","Item Updated"
"0035g00000mfl3aAAA","S0051531M1","Kedah","Item Updated"
"0035g00000uhTCkAAM","S0544385M1","Kedah","Item Updated"
"0035g00000mfiAXAAY","S0040665M1","Kedah","Item Updated"
"0035g00000oaYUWAA2","S0358657M1","Kedah","Item Updated"
"0035g00000oaRH7AAM","S0331596M1","Kedah","Item Updated"
"0035g00000oaSg1AAE","S0336839M1","Kedah","Item Updated"
"0035g00000oaYU5AAM","S0358630M1","Kedah","Item Updated"
"0035g00000mgk16AAA","S0282626M1","Kedah","Item Updated"
"0035g00000mgpRfAAI","S0303048M1","Kedah","Item Updated"
"0035g00000mfXpWAAU","S0001670M1","Kedah","Item Updated"
"0035g00000mg4A3AAI","S0123688M1","Kedah","Item Updated"
"0035g00000mg3y1AAA","S0122947M1","Kedah","Item Updated"
"0035g00000mflDOAAY","S0052139M1","Kedah","Item Updated"
"0035g00000mgnwYAAQ","S0297325M1","Kedah","Item Updated"
"0035g00000mfxkbAAA","S0099291M1","Kedah","Item Updated"
"0035g00000mfnBmAAI","S0059657M1","Kedah","Item Updated"
"0035g00000mfpdyAAA","S0068978M1","Kedah","Item Updated"
"0035g00000mfzS3AAI","S0105774M1","Kedah","Item Updated"
"0035g00000oaTWiAAM","S0339861M1","Kedah","Item Updated"
"0035g00000oabviAAA","S0371099M1","Kedah","Item Updated"
"0035g00000oaaJ1AAI","S0365321M1","Kedah","Item Updated"
"0035g00000oaUskAAE","S0345011M1","Kedah","Item Updated"
"0035g00000mgo40AAA","S0297782M1","Kedah","Item Updated"
"0035g00000mge8SAAQ","S0260253M1","Kedah","Item Updated"
"0035g00000oaafQAAQ","S0366710M1","Kedah","Item Updated"
"0035g00000oaZZ3AAM","S0362651M1","Kedah","Item Updated"
"0035g00000oaQdAAAU","S0329154M1","Kedah","Item Updated"
"0035g00000mgb4oAAA","S0248670M1","Kedah","Item Updated"
